573,26,0,149
574,21,0,142
575,21,0,135
576,27,0,134
577,32,0,138
578,28,0,138
579,24,0,134
580,24,0,130
581,30,0,132
582,34,0,138
583,33,0,143
584,31,0,146
585,29,0,147
586,23,0,142
587,25,0,139
588,21,0,132
589,25,0,129
590,33,0,134
591,24,0,130
592,31,0,133
593,35,0,140
594,20,0,132
595,24,0,128
596,29,0,129
597,29,0,130
598,32,0,134
599,22,0,128
