328,32,18,800
329,44,30,800
330,43,29,800
331,37,23,800
332,41,27,800
333,40,26,800
334,35,21,800
335,32,18,800
336,33,19,800
337,37,23,800
338,36,22,800
339,31,17,800
340,29,15,800
341,27,13,800
342,28,14,800
343,37,23,800
344,33,19,800
345,32,18,800
346,32,18,800
347,27,13,800
348,34,20,800
349,44,30,800
350,36,22,800
351,31,17,800
352,37,23,800
353,39,25,800
354,35,21,800
355,29,15,800
356,42,28,800
357,37,23,800
358,35,21,800
359,30,16,800
360,26,12,800
361,24,10,800
362,30,16,800
363,24,10,800
364,21,7,800
365,23,9,800
366,28,14,800
367,27,13,800
368,36,22,800
369,23,9,800
370,31,17,800
371,20,6,800
372,24,10,800
373,13,0,799
374,29,14,800
375,29,15,800
376,22,8,800
377,19,5,800
378,31,17,800
379,28,14,800
380,17,3,800
381,24,10,800
382,37,23,800
383,28,14,800
384,21,7,800
385,25,11,800
386,31,17,800
387,19,5,800
388,19,5,800
389,23,9,800
390,22,8,800
391,27,13,800
392,29,15,800
393,19,5,800
394,17,3,800
395,17,3,800
396,24,10,800
397,29,15,800
398,27,13,800
399,24,10,800
400,19,5,800
401,26,12,800
402,26,12,800
403,25,11,800
404,26,12,800
405,23,9,800
406,22,8,800
407,31,17,800
408,25,11,800
409,20,6,800
410,26,12,800
411,25,11,800
412,26,12,800
413,26,12,800
414,21,7,800
415,30,16,800
416,18,4,800
417,19,5,800
418,32,18,800
419,20,6,800
420,25,11,800
421,21,7,800
422,30,16,800
423,22,8,800
424,23,9,800
425,31,17,800
426,23,9,800
427,29,15,800
428,27,13,800
429,16,2,800
430,22,8,800
431,29,15,800
432,26,12,800
433,30,16,800
434,22,8,800
435,21,7,800
436,21,7,800
437,26,12,800
438,19,5,800
439,27,13,800
440,29,15,800
441,28,14,800
442,21,7,800
443,24,10,800
444,22,8,800
445,24,10,800
446,21,7,800
447,23,9,800
448,25,11,800
449,20,6,800
450,26,12,800
451,15,1,800
452,23,9,800
453,23,9,800
454,22,8,800
455,28,14,800
456,22,8,800
457,27,13,800
458,25,11,800
459,32,18,800
460,27,13,800
461,29,15,800
462,27,13,800
463,22,8,800
464,27,13,800
465,13,0,799
466,25,10,800
467,30,16,800
468,26,12,800
469,27,13,800
470,25,11,800
471,24,10,800
472,23,9,800
473,28,14,800
474,29,15,800
475,27,13,800
476,20,6,800
477,16,2,800
478,18,4,800
479,27,13,800
480,21,7,800
481,26,12,800
482,28,14,800
483,26,12,800
484,11,0,797
485,13,0,796
486,22,4,800
487,22,8,800
488,27,13,800
489,30,16,800
490,20,6,800
491,23,9,800
492,27,13,800
493,31,17,800
494,27,13,800
495,22,8,800
496,31,17,800
497,21,7,800
498,20,6,800
499,25,11,800
500,30,16,800
501,27,13,800
502,32,18,800
503,21,7,800
504,24,10,800
505,28,14,800
506,31,17,800
507,25,11,800
508,28,14,800
509,33,19,800
510,21,7,800
511,32,18,800
512,25,11,800
513,33,19,800
514,25,11,800
515,25,11,800
516,33,19,800
517,29,15,800
518,29,15,800
519,26,12,800
520,27,13,800
521,39,25,800
522,33,19,800
523,23,9,800
524,31,17,800
525,26,12,800
526,27,13,800
527,28,14,800
528,29,15,800
529,29,15,800
530,22,8,800
531,26,12,800
532,24,10,800
533,20,6,800
534,29,15,800
535,31,17,800
536,31,17,800
537,27,13,800
538,24,10,800
539,26,12,800
540,26,12,800
541,27,13,800
542,25,11,800
543,20,6,800
544,26,12,800
545,16,2,800
546,28,14,800
547,25,11,800
548,30,16,800
549,25,11,800
550,19,5,800
551,25,11,800
552,25,11,800
553,17,3,800
554,29,15,800
555,23,9,800
556,27,13,800
557,24,10,800
558,20,6,800
559,24,10,800
560,21,7,800
561,24,10,800
562,15,1,800
563,28,14,800
564,26,12,800
565,29,15,800
566,26,12,800
567,24,10,800
568,25,11,800
569,39,25,800
570,17,3,800
571,18,4,800
572,27,13,800
573,26,12,800
574,21,7,800
575,21,7,800
576,27,13,800
577,32,18,800
578,28,14,800
579,24,10,800
580,24,10,800
581,30,16,800
582,34,20,800
583,33,19,800
584,31,17,800
585,29,15,800
586,23,9,800
587,25,11,800
588,21,7,800
589,25,11,800
590,33,19,800
591,24,10,800
592,31,17,800
593,35,21,800
594,20,6,800
595,24,10,800
596,29,15,800
597,29,15,800
598,32,18,800
599,22,8,800
